city,timestamp,aqi,pm2_5,pm10,co,no2,o3,so2,nh3,no,temperature,humidity,wind_speed,hour,day,month,day_of_week,aqi_lag_1,aqi_lag_2,aqi_change,aqi_rolling_mean_3,target_aqi
Islamabad,2026-08-24 16:00:00+00:00,111,39.49,62.59,520.49,19.42,52.05,1.37,6.87,0.0,26.6,83,0.85,16,24,8,0,106.0,102.0,5.0,106.33333333333333,117.0
Islamabad,2026-08-24 17:00:00+00:00,117,42.2,66.91,573.6,21.33,44.26,1.44,7.81,0.0,26.3,82,0.73,17,24,8,0,111.0,106.0,6.0,111.33333333333333,126.0
Islamabad,2026-08-24 18:00:00+00:00,126,45.55,72.16,627.87,23.66,35.91,1.48,8.58,0.0,27.0,76,0.78,18,24,8,0,117.0,111.0,9.0,118.0,134.0
Islamabad,2026-08-24 19:00:00+00:00,134,49.05,78.04,670.57,25.94,29.04,1.58,10.0,0.01,26.0,80,1.17,19,24,8,0,126.0,117.0,8.0,125.66666666666667,143.0
Islamabad,2026-08-24 20:00:00+00:00,143,52.62,84.24,708.7,28.08,25.31,1.82,12.59,0.01,25.5,80,1.7,20,24,8,0,134.0,126.0,9.0,134.33333333333334,151.0
Islamabad,2026-08-24 21:00:00+00:00,151,56.03,89.91,748.95,30.16,22.33,2.05,15.24,0.03,25.3,80,1.48,21,24,8,0,143.0,134.0,8.0,142.66666666666666,153.0
Islamabad,2026-08-24 22:00:00+00:00,153,58.75,94.58,784.57,31.98,19.78,2.27,17.74,0.06,25.0,82,1.36,22,24,8,0,151.0,143.0,2.0,149.0,154.0
Islamabad,2026-08-24 23:00:00+00:00,154,61.45,99.43,817.53,33.25,17.02,2.4,19.56,0.15,24.9,81,1.72,23,24,8,0,153.0,151.0,1.0,152.66666666666666,156.0
Islamabad,2026-08-25 00:00:00+00:00,156,64.5,104.45,856.98,33.67,13.86,2.36,19.54,0.42,25.7,78,1.45,0,25,8,1,154.0,153.0,2.0,154.33333333333334,162.0
Islamabad,2026-08-26 01:00:00+00:00,162,75.92,122.09,962.26,27.7,10.43,1.55,8.1,1.32,25.9,82,1.2,1,26,8,2,156.0,154.0,6.0,157.33333333333334,163.0
Islamabad,2026-08-26 02:00:00+00:00,163,77.95,124.22,1024.3,25.17,11.96,1.56,7.31,3.45,26.8,80,1.01,2,26,8,2,162.0,156.0,1.0,160.33333333333334,163.0
Islamabad,2026-08-26 03:00:00+00:00,163,79.48,127.32,1076.16,20.61,21.47,1.81,7.05,7.77,28.1,75,0.96,3,26,8,2,163.0,162.0,0.0,162.66666666666666,158.0
Islamabad,2026-08-26 04:00:00+00:00,158,69.05,134.59,708.72,12.79,71.91,4.68,3.93,2.67,29.7,69,1.4,4,26,8,2,163.0,163.0,-5.0,161.33333333333334,160.0
Islamabad,2026-08-26 05:00:00+00:00,160,73.23,138.04,645.9,9.76,96.75,4.69,3.53,1.69,31.2,64,0.81,5,26,8,2,158.0,163.0,2.0,160.33333333333334,167.0
Islamabad,2026-08-26 06:00:00+00:00,167,86.58,150.47,594.16,6.39,129.78,4.6,3.17,0.77,32.2,58,1.14,6,26,8,2,160.0,158.0,7.0,161.66666666666666,158.0
Islamabad,2026-08-26 07:00:00+00:00,158,68.1,147.75,309.99,1.95,133.21,6.06,0.8,0.22,32.9,55,2.01,7,26,8,2,167.0,160.0,-9.0,161.66666666666666,154.0
Islamabad,2026-08-26 08:00:00+00:00,154,62.18,144.11,236.24,1.27,127.55,5.74,0.15,0.15,33.1,55,2.61,8,26,8,2,158.0,167.0,-4.0,159.66666666666666,154.0
Islamabad,2026-08-26 09:00:00+00:00,154,60.77,141.45,221.07,1.22,126.14,5.33,0.03,0.13,33.3,54,2.81,9,26,8,2,154.0,158.0,0.0,155.33333333333334,153.0
Islamabad,2026-08-26 10:00:00+00:00,153,59.82,140.17,214.87,1.27,125.98,5.06,0.0,0.13,33.3,54,2.53,10,26,8,2,154.0,154.0,-1.0,153.66666666666666,153.0
Islamabad,2026-08-26 11:00:00+00:00,153,58.75,139.15,211.52,1.47,124.53,4.87,0.02,0.12,33.1,55,2.43,11,26,8,2,153.0,154.0,0.0,153.33333333333334,153.0
Islamabad,2026-08-26 12:00:00+00:00,153,58.6,140.24,212.93,1.93,122.66,4.83,0.08,0.11,33.5,56,1.85,12,26,8,2,153.0,153.0,0.0,153.0,154.0
Islamabad,2026-08-26 13:00:00+00:00,154,60.6,140.81,291.75,8.11,103.61,4.58,1.73,0.13,31.9,67,1.0,13,26,8,2,153.0,153.0,1.0,153.33333333333334,156.0
Islamabad,2026-08-26 14:00:00+00:00,156,64.47,142.46,418.64,16.35,78.41,4.28,4.24,0.01,30.0,75,0.8,14,26,8,2,154.0,153.0,2.0,154.33333333333334,158.0
Islamabad,2026-08-26 15:00:00+00:00,158,68.99,146.38,524.95,21.67,62.65,4.27,6.64,0.0,29.2,77,0.66,15,26,8,2,156.0,154.0,2.0,156.0,160.0
Islamabad,2026-08-26 16:00:00+00:00,160,73.29,150.39,608.88,25.23,52.72,4.4,9.0,0.0,28.8,75,1.3,16,26,8,2,158.0,156.0,2.0,158.0,162.0
Islamabad,2026-08-26 17:00:00+00:00,162,77.7,155.79,674.93,26.8,45.51,4.14,9.9,0.0,28.2,75,0.91,17,26,8,2,160.0,158.0,2.0,160.0,164.0
Islamabad,2026-08-26 18:00:00+00:00,164,81.37,160.88,717.33,27.21,40.34,3.62,9.41,0.0,28.9,73,0.9,18,26,8,2,162.0,160.0,2.0,162.0,165.0
Islamabad,2026-08-26 19:00:00+00:00,165,83.28,164.57,719.08,26.18,38.47,3.34,9.24,0.0,28.3,76,0.87,19,26,8,2,164.0,162.0,1.0,163.66666666666666,166.0
Islamabad,2026-08-26 20:00:00+00:00,166,85.38,169.18,718.01,25.53,38.0,3.53,10.97,0.0,28.1,77,0.46,20,26,8,2,165.0,164.0,1.0,165.0,167.0
Islamabad,2026-08-26 21:00:00+00:00,167,87.41,172.71,729.94,25.66,36.53,3.65,12.79,0.0,27.9,76,0.62,21,26,8,2,166.0,165.0,1.0,166.0,168.0
Islamabad,2026-08-26 22:00:00+00:00,168,89.04,175.1,750.06,25.99,33.74,3.67,14.28,0.0,27.4,80,0.45,22,26,8,2,167.0,166.0,1.0,167.0,169.0
Islamabad,2026-08-26 23:00:00+00:00,169,90.47,177.36,771.72,25.78,30.42,3.48,14.67,0.0,26.7,82,0.54,23,26,8,2,168.0,167.0,1.0,168.0,170.0
Islamabad,2026-08-27 00:00:00+00:00,170,91.77,178.16,807.5,25.71,26.19,3.01,13.29,0.01,27.0,84,0.99,0,27,8,3,169.0,168.0,1.0,169.0,170.0
Islamabad,2026-08-27 01:00:00+00:00,170,92.37,175.95,852.84,25.52,21.18,2.36,9.96,0.04,26.8,84,1.1,1,27,8,3,170.0,169.0,0.0,169.66666666666666,170.0
Islamabad,2026-08-27 02:00:00+00:00,170,92.97,175.73,912.87,24.69,17.92,2.17,8.62,1.17,27.8,80,1.41,2,27,8,3,170.0,170.0,0.0,170.0,170.0
Islamabad,2026-08-27 03:00:00+00:00,170,93.2,178.73,962.03,20.29,23.16,2.4,8.07,5.26,28.5,77,2.08,3,27,8,3,170.0,170.0,0.0,170.0,165.0
Islamabad,2026-08-27 04:00:00+00:00,165,82.48,195.85,674.13,12.24,62.89,6.52,5.29,2.4,30.0,71,2.04,4,27,8,3,170.0,170.0,-5.0,168.33333333333334,167.0
Islamabad,2026-08-27 05:00:00+00:00,167,86.24,206.88,583.02,8.58,90.26,7.82,4.66,1.45,31.2,70,1.86,5,27,8,3,165.0,170.0,2.0,167.33333333333334,177.0
Islamabad,2026-08-27 06:00:00+00:00,177,105.29,228.71,554.31,5.77,124.24,8.0,4.44,0.73,32.3,62,1.44,6,27,8,3,167.0,165.0,10.0,169.66666666666666,169.0
Islamabad,2026-08-27 07:00:00+00:00,169,89.9,228.63,331.19,2.24,131.21,9.04,1.85,0.26,33.3,55,1.15,7,27,8,3,177.0,167.0,-8.0,171.0,163.0
Islamabad,2026-08-27 08:00:00+00:00,163,79.04,213.26,248.13,1.42,128.31,7.53,0.86,0.17,33.8,51,1.14,8,27,8,3,169.0,177.0,-6.0,169.66666666666666,162.0
Islamabad,2026-08-27 09:00:00+00:00,162,76.08,205.12,230.09,1.35,128.39,6.6,0.66,0.15,34.1,49,1.7,9,27,8,3,163.0,169.0,-1.0,164.66666666666666,162.0
Islamabad,2026-08-27 10:00:00+00:00,162,76.02,201.57,241.84,2.32,127.49,5.95,1.0,0.25,34.1,48,1.63,10,27,8,3,162.0,163.0,0.0,162.33333333333334,162.0
Islamabad,2026-08-27 11:00:00+00:00,162,76.69,199.13,277.57,4.54,123.66,5.43,1.78,0.41,34.1,48,1.06,11,27,8,3,162.0,162.0,0.0,162.0,162.0
Islamabad,2026-08-27 12:00:00+00:00,162,76.43,196.79,322.91,8.07,115.9,5.1,2.6,0.47,34.0,53,1.74,12,27,8,3,162.0,162.0,0.0,162.0,162.0
Islamabad,2026-08-27 13:00:00+00:00,162,76.72,194.16,399.55,14.25,101.2,4.87,3.98,0.24,31.9,67,1.2,13,27,8,3,162.0,162.0,0.0,162.0,163.0
Islamabad,2026-08-27 14:00:00+00:00,163,78.26,192.18,495.88,20.05,82.18,4.52,5.65,0.01,30.3,73,1.38,14,27,8,3,162.0,162.0,1.0,162.33333333333334,164.0
Islamabad,2026-08-27 15:00:00+00:00,164,79.87,191.35,574.08,23.29,68.26,4.13,6.97,0.0,29.7,70,1.88,15,27,8,3,163.0,162.0,1.0,163.0,164.0
Islamabad,2026-08-27 16:00:00+00:00,164,80.42,188.86,626.55,24.87,57.68,3.7,7.91,0.0,29.0,73,1.58,16,27,8,3,164.0,163.0,0.0,163.66666666666666,165.0
Islamabad,2026-08-27 17:00:00+00:00,165,81.69,189.65,675.86,25.96,49.91,3.45,8.85,0.0,28.4,76,1.7,17,27,8,3,164.0,164.0,1.0,164.33333333333334,165.0
Islamabad,2026-08-27 18:00:00+00:00,165,82.92,190.85,719.38,27.13,43.93,3.29,9.71,0.0,28.7,78,1.77,18,27,8,3,165.0,164.0,0.0,164.66666666666666,165.0
Islamabad,2026-08-27 19:00:00+00:00,165,82.98,191.01,731.51,27.35,40.55,3.19,10.43,0.0,28.1,81,1.2,19,27,8,3,165.0,165.0,0.0,165.0,166.0
Islamabad,2026-08-27 20:00:00+00:00,166,83.75,191.46,744.71,27.35,38.31,3.23,11.67,0.01,27.8,82,1.31,20,27,8,3,165.0,165.0,1.0,165.33333333333334,166.0
Islamabad,2026-08-27 21:00:00+00:00,166,85.0,191.81,772.59,27.98,35.25,3.3,13.1,0.02,27.6,83,1.39,21,27,8,3,166.0,165.0,0.0,165.66666666666666,167.0
Islamabad,2026-08-27 22:00:00+00:00,167,86.24,191.91,807.04,28.53,31.38,3.28,13.84,0.04,27.3,83,1.41,22,27,8,3,166.0,166.0,1.0,166.33333333333334,168.0
Islamabad,2026-08-27 23:00:00+00:00,168,87.76,193.1,842.39,28.19,27.49,2.93,12.3,0.1,26.9,84,1.68,23,27,8,3,167.0,166.0,1.0,167.0,168.0
Islamabad,2026-08-28 00:00:00+00:00,168,89.24,194.08,875.18,27.83,24.21,2.53,9.72,0.17,27.1,84,2.12,0,28,8,4,168.0,167.0,0.0,167.66666666666666,171.0
Islamabad,2026-08-28 01:00:00+00:00,171,94.13,190.53,899.35,27.51,19.08,2.16,9.17,0.19,26.9,85,2.32,1,28,8,4,168.0,168.0,3.0,169.0,172.0
Islamabad,2026-08-28 02:00:00+00:00,172,95.31,191.64,934.84,25.99,18.08,2.2,8.73,1.47,27.4,80,2.77,2,28,8,4,171.0,168.0,1.0,170.33333333333334,172.0
Islamabad,2026-08-28 03:00:00+00:00,172,96.71,194.83,985.95,21.99,23.21,2.43,8.4,5.75,28.4,73,2.7,3,28,8,4,172.0,171.0,0.0,171.66666666666666,164.0
Islamabad,2026-08-28 04:00:00+00:00,164,80.97,220.21,494.26,8.39,81.02,7.27,3.68,1.1,29.4,72,2.86,4,28,8,4,172.0,172.0,-8.0,169.33333333333334,164.0
Islamabad,2026-08-28 05:00:00+00:00,164,80.27,218.74,391.0,4.6,103.85,7.17,2.44,0.59,30.3,71,3.21,5,28,8,4,164.0,172.0,0.0,166.66666666666666,167.0
Islamabad,2026-08-28 06:00:00+00:00,167,86.23,220.04,368.67,3.01,119.64,6.7,2.02,0.33,29.8,71,2.33,6,28,8,4,164.0,164.0,3.0,165.0,168.0
Islamabad,2026-08-28 07:00:00+00:00,168,88.76,220.83,333.58,1.96,130.29,6.55,1.28,0.2,31.1,68,1.43,7,28,8,4,167.0,164.0,1.0,166.33333333333334,168.0
Islamabad,2026-08-28 08:00:00+00:00,168,88.16,214.3,310.75,1.63,133.81,6.07,0.95,0.16,32.1,64,1.08,8,28,8,4,168.0,167.0,0.0,167.66666666666666,167.0
Islamabad,2026-08-28 09:00:00+00:00,167,86.81,208.0,297.57,1.56,135.82,5.62,0.81,0.15,32.7,60,1.11,9,28,8,4,168.0,168.0,-1.0,167.66666666666666,167.0
Islamabad,2026-08-28 10:00:00+00:00,167,87.28,205.78,306.69,2.54,134.87,5.31,1.09,0.23,33.0,58,1.53,10,28,8,4,167.0,168.0,0.0,167.33333333333334,168.0
Islamabad,2026-08-28 11:00:00+00:00,168,89.23,206.67,340.87,4.8,130.97,5.18,1.74,0.37,32.8,58,1.27,11,28,8,4,167.0,167.0,1.0,167.33333333333334,169.0
Islamabad,2026-08-28 12:00:00+00:00,169,90.16,207.66,381.53,8.14,124.55,5.23,2.4,0.39,33.0,56,1.2,12,28,8,4,168.0,167.0,1.0,168.0,170.0
Islamabad,2026-08-28 13:00:00+00:00,170,91.84,208.55,449.67,13.76,112.36,5.25,3.66,0.17,31.7,66,1.13,13,28,8,4,169.0,168.0,1.0,169.0,171.0
Islamabad,2026-08-28 14:00:00+00:00,171,94.03,208.28,530.41,18.58,95.18,4.97,5.08,0.01,30.2,73,1.64,14,28,8,4,170.0,169.0,1.0,170.0,172.0
Islamabad,2026-08-28 15:00:00+00:00,172,95.42,207.61,588.22,20.86,81.78,4.54,6.11,0.0,29.4,75,1.63,15,28,8,4,171.0,170.0,1.0,171.0,172.0
Islamabad,2026-08-28 16:00:00+00:00,172,95.41,203.63,624.81,21.73,70.51,3.99,6.85,0.0,28.8,78,1.03,16,28,8,4,172.0,171.0,0.0,171.66666666666666,172.0
Islamabad,2026-08-28 17:00:00+00:00,172,95.98,202.21,657.34,22.11,62.12,3.55,7.42,0.0,28.4,80,1.01,17,28,8,4,172.0,172.0,0.0,172.0,172.0
Islamabad,2026-08-28 18:00:00+00:00,172,95.74,201.26,675.32,22.19,55.98,3.17,7.51,0.0,28.8,83,2.02,18,28,8,4,172.0,172.0,0.0,172.0,171.0
Islamabad,2026-08-28 19:00:00+00:00,171,93.95,198.62,669.61,21.5,51.37,2.77,7.05,0.0,28.2,85,1.57,19,28,8,4,172.0,172.0,-1.0,171.66666666666666,170.0
Islamabad,2026-08-28 20:00:00+00:00,170,93.16,196.25,671.95,20.78,46.29,2.38,6.75,0.01,27.8,87,1.71,20,28,8,4,171.0,172.0,-1.0,171.0,171.0
Islamabad,2026-08-28 21:00:00+00:00,171,93.28,193.92,691.13,20.64,40.43,2.06,6.52,0.02,27.4,86,2.49,21,28,8,4,170.0,171.0,1.0,170.66666666666666,171.0
Islamabad,2026-08-28 22:00:00+00:00,171,93.59,191.59,718.16,20.7,34.35,1.78,6.27,0.07,26.2,87,2.69,22,28,8,4,171.0,170.0,0.0,170.66666666666666,171.0
Islamabad,2026-08-28 23:00:00+00:00,171,94.73,190.64,751.15,20.95,29.73,1.59,6.02,0.13,26.1,86,2.06,23,28,8,4,171.0,171.0,0.0,171.0,172.0
Islamabad,2026-08-29 00:00:00+00:00,172,96.39,190.82,785.33,21.36,27.25,1.52,5.69,0.14,27.1,85,2.19,0,29,8,5,171.0,171.0,1.0,171.33333333333334,172.0
Islamabad,2026-08-29 01:00:00+00:00,172,96.73,190.97,796.95,20.41,26.62,1.61,5.42,0.09,26.8,86,1.15,1,29,8,5,172.0,171.0,0.0,171.66666666666666,173.0
Islamabad,2026-08-29 02:00:00+00:00,173,97.9,190.52,830.8,20.0,26.21,1.75,5.52,0.82,27.4,85,1.0,2,29,8,5,172.0,172.0,1.0,172.33333333333334,173.0
Islamabad,2026-08-29 03:00:00+00:00,173,98.98,192.23,872.3,17.63,30.62,1.98,5.71,3.59,27.7,85,1.59,3,29,8,5,173.0,172.0,0.0,172.66666666666666,162.0
Islamabad,2026-08-29 04:00:00+00:00,162,76.84,205.1,411.35,5.63,90.23,5.37,2.07,0.59,29.2,78,1.51,4,29,8,5,173.0,173.0,-11.0,169.33333333333334,161.0
Islamabad,2026-08-29 05:00:00+00:00,161,74.4,204.74,313.96,2.72,108.97,5.18,1.18,0.3,29.7,75,1.95,5,29,8,5,162.0,173.0,-1.0,165.33333333333334,163.0
Islamabad,2026-08-29 06:00:00+00:00,163,77.99,206.85,296.85,1.82,119.25,4.84,0.99,0.21,32.0,66,1.99,6,29,8,5,161.0,162.0,2.0,162.0,165.0
Islamabad,2026-08-29 07:00:00+00:00,165,82.25,211.13,286.04,1.43,126.51,4.61,0.86,0.16,32.2,64,1.34,7,29,8,5,163.0,161.0,2.0,163.0,166.0
Islamabad,2026-08-29 08:00:00+00:00,166,84.56,211.97,277.9,1.31,129.7,4.4,0.79,0.14,32.8,63,1.07,8,29,8,5,165.0,163.0,1.0,164.66666666666666,167.0
Islamabad,2026-08-29 09:00:00+00:00,167,85.59,211.26,274.71,1.33,131.58,4.25,0.77,0.13,32.9,63,0.9,9,29,8,5,166.0,165.0,1.0,166.0,167.0
Islamabad,2026-08-29 10:00:00+00:00,167,86.43,211.84,275.51,1.51,133.44,4.22,0.8,0.13,32.6,63,0.45,10,29,8,5,167.0,166.0,0.0,166.66666666666666,167.0
Islamabad,2026-08-29 11:00:00+00:00,167,86.77,211.57,279.02,2.02,133.24,4.24,0.96,0.14,32.8,63,0.81,11,29,8,5,167.0,167.0,0.0,167.0,167.0
Islamabad,2026-08-29 12:00:00+00:00,167,86.57,210.98,287.65,2.97,131.27,4.35,1.19,0.12,31.7,65,1.46,12,29,8,5,167.0,167.0,0.0,167.0,167.0
Islamabad,2026-08-29 13:00:00+00:00,167,87.42,209.5,328.45,6.33,120.15,4.29,2.26,0.06,30.8,70,1.55,13,29,8,5,167.0,167.0,0.0,167.0,168.0
Islamabad,2026-08-29 14:00:00+00:00,168,89.34,207.44,393.31,10.43,103.14,4.04,3.81,0.0,29.4,77,1.9,14,29,8,5,167.0,167.0,1.0,167.33333333333334,169.0
Islamabad,2026-08-29 15:00:00+00:00,169,90.91,205.34,446.63,12.99,89.77,3.76,5.04,0.0,28.7,80,1.62,15,29,8,5,168.0,167.0,1.0,168.0,169.0
Islamabad,2026-08-29 16:00:00+00:00,169,91.25,200.71,488.88,14.7,78.23,3.41,6.01,0.0,28.4,81,1.53,16,29,8,5,169.0,168.0,0.0,168.66666666666666,170.0
Islamabad,2026-08-29 17:00:00+00:00,170,92.28,199.14,533.87,16.22,68.6,3.1,6.83,0.0,28.1,81,1.62,17,29,8,5,169.0,169.0,1.0,169.33333333333334,170.0
Islamabad,2026-08-29 18:00:00+00:00,170,92.99,198.98,569.55,17.56,60.86,2.85,7.4,0.0,27.9,83,2.04,18,29,8,5,170.0,169.0,0.0,169.66666666666666,170.0
Islamabad,2026-08-29 19:00:00+00:00,170,92.47,198.04,586.27,18.27,54.71,2.64,7.77,0.0,26.3,87,2.9,19,29,8,5,170.0,170.0,0.0,170.0,170.0
Islamabad,2026-08-29 20:00:00+00:00,170,92.66,197.68,605.44,18.86,49.14,2.51,8.47,0.0,25.1,93,2.68,20,29,8,5,170.0,170.0,0.0,170.0,171.0
Islamabad,2026-08-29 21:00:00+00:00,171,93.49,197.54,633.06,19.72,43.74,2.46,9.56,0.0,25.0,92,3.0,21,29,8,5,170.0,170.0,1.0,170.33333333333334,171.0
Islamabad,2026-08-29 22:00:00+00:00,171,94.27,196.85,660.98,20.36,38.38,2.34,9.9,0.01,25.2,91,1.8,22,29,8,5,171.0,170.0,0.0,170.66666666666666,172.0
Islamabad,2026-08-29 23:00:00+00:00,172,95.69,195.77,689.65,20.42,34.05,1.98,8.13,0.03,24.8,95,1.39,23,29,8,5,171.0,171.0,1.0,171.33333333333334,173.0
Islamabad,2026-08-30 00:00:00+00:00,173,97.63,193.27,717.76,20.3,31.76,1.74,6.28,0.05,25.2,93,2.22,0,30,8,6,172.0,171.0,1.0,172.0,172.0
Islamabad,2026-08-30 01:00:00+00:00,172,95.9,192.79,670.11,15.77,39.51,2.23,5.07,0.0,25.6,91,2.09,1,30,8,6,173.0,172.0,-1.0,172.33333333333334,172.0
Islamabad,2026-08-30 02:00:00+00:00,172,95.98,187.62,674.95,14.83,40.08,2.44,4.84,0.17,26.7,87,1.75,2,30,8,6,172.0,173.0,0.0,172.33333333333334,172.0
Islamabad,2026-08-30 03:00:00+00:00,172,95.46,184.24,693.03,13.89,42.73,2.62,4.85,1.35,28.1,80,1.85,3,30,8,6,172.0,172.0,0.0,172.0,171.0
Islamabad,2026-08-30 04:00:00+00:00,171,93.76,187.97,660.75,10.94,58.0,3.4,4.44,1.96,29.8,72,1.85,4,30,8,6,172.0,172.0,-1.0,171.66666666666666,173.0
Islamabad,2026-08-30 05:00:00+00:00,173,97.38,191.54,641.25,8.97,77.85,3.64,4.45,1.59,31.2,67,1.6,5,30,8,6,171.0,172.0,2.0,172.0,181.0
Islamabad,2026-08-30 06:00:00+00:00,181,113.6,207.33,627.79,6.55,110.94,3.78,4.5,0.83,32.5,60,2.15,6,30,8,6,173.0,171.0,8.0,175.0,171.0
Islamabad,2026-08-30 07:00:00+00:00,171,94.59,207.08,389.54,2.41,125.14,5.67,1.95,0.25,32.6,61,2.31,7,30,8,6,181.0,173.0,-10.0,175.0,165.0
Islamabad,2026-08-30 08:00:00+00:00,165,83.3,197.48,290.47,1.43,123.41,5.36,0.93,0.14,31.8,65,1.65,8,30,8,6,171.0,181.0,-6.0,172.33333333333334,164.0
Islamabad,2026-08-30 09:00:00+00:00,164,80.26,190.7,266.62,1.35,122.77,4.96,0.72,0.12,32.1,63,2.06,9,30,8,6,165.0,171.0,-1.0,166.66666666666666,163.0
Islamabad,2026-08-30 10:00:00+00:00,163,78.34,185.32,258.9,1.67,121.88,4.79,0.78,0.13,32.0,64,2.72,10,30,8,6,164.0,165.0,-1.0,164.0,162.0
Islamabad,2026-08-30 11:00:00+00:00,162,76.38,179.93,260.24,2.47,119.12,4.65,1.07,0.15,30.7,68,1.8,11,30,8,6,163.0,164.0,-1.0,163.0,160.0
Islamabad,2026-08-30 12:00:00+00:00,160,73.8,174.29,266.25,3.73,114.53,4.54,1.37,0.13,31.5,62,2.79,12,30,8,6,162.0,163.0,-2.0,161.66666666666666,160.0
Islamabad,2026-08-30 13:00:00+00:00,160,72.51,170.58,290.64,6.29,105.99,4.33,2.11,0.05,30.6,68,1.82,13,30,8,6,160.0,162.0,0.0,160.66666666666666,160.0
Islamabad,2026-08-30 14:00:00+00:00,160,72.6,168.13,331.67,9.05,94.63,4.04,3.2,0.0,29.6,73,1.96,14,30,8,6,160.0,160.0,0.0,160.0,160.0
Islamabad,2026-08-30 15:00:00+00:00,160,72.73,165.9,367.25,10.78,85.46,3.72,4.12,0.0,29.0,77,2.56,15,30,8,6,160.0,160.0,0.0,160.0,160.0
Islamabad,2026-08-30 16:00:00+00:00,160,72.84,162.36,405.61,12.5,75.4,3.31,5.04,0.0,28.4,80,1.77,16,30,8,6,160.0,160.0,0.0,160.0,161.0
Islamabad,2026-08-30 17:00:00+00:00,161,74.29,160.87,457.7,14.61,65.48,2.96,5.9,0.0,27.8,83,1.12,17,30,8,6,160.0,160.0,1.0,160.33333333333334,161.0
Islamabad,2026-08-30 18:00:00+00:00,161,75.74,160.56,501.78,16.42,57.59,2.7,6.42,0.0,28.2,82,1.75,18,30,8,6,161.0,160.0,0.0,160.66666666666666,162.0
Islamabad,2026-08-30 19:00:00+00:00,162,76.32,158.82,528.65,17.41,51.41,2.45,6.52,0.01,27.6,86,0.96,19,30,8,6,161.0,161.0,1.0,161.33333333333334,163.0
Islamabad,2026-08-30 20:00:00+00:00,163,78.05,157.48,552.54,17.68,47.13,2.24,6.26,0.01,27.3,88,1.01,20,30,8,6,162.0,161.0,1.0,162.0,164.0
Islamabad,2026-08-30 21:00:00+00:00,164,81.07,157.26,574.09,17.47,44.61,2.08,5.56,0.01,27.2,87,0.9,21,30,8,6,163.0,162.0,1.0,163.0,165.0
Islamabad,2026-08-30 22:00:00+00:00,165,83.38,158.67,563.52,14.86,46.88,2.18,4.89,0.0,26.4,86,2.7,22,30,8,6,164.0,163.0,1.0,164.0,167.0
Islamabad,2026-08-30 23:00:00+00:00,167,86.2,157.1,567.41,13.33,47.83,2.2,4.37,0.0,25.5,88,2.29,23,30,8,6,165.0,164.0,2.0,165.33333333333334,168.0
Islamabad,2026-08-31 00:00:00+00:00,168,87.89,152.2,573.43,12.23,48.92,2.21,3.85,0.0,25.0,91,2.05,0,31,8,0,167.0,165.0,1.0,166.66666666666666,167.0
Islamabad,2026-08-31 01:00:00+00:00,167,85.69,143.64,555.7,10.0,55.32,2.55,3.25,0.0,25.2,91,1.7,1,31,8,0,168.0,167.0,-1.0,167.33333333333334,166.0
Islamabad,2026-08-31 02:00:00+00:00,166,84.17,135.69,555.89,9.23,59.75,2.75,2.94,0.07,26.1,88,1.3,2,31,8,0,167.0,168.0,-1.0,167.0,166.0
Islamabad,2026-08-31 03:00:00+00:00,166,83.64,131.58,562.55,8.94,64.49,3.01,2.8,0.56,27.5,80,1.07,3,31,8,0,166.0,167.0,0.0,166.33333333333334,165.0
Islamabad,2026-08-31 04:00:00+00:00,165,81.86,133.3,529.18,7.25,78.77,3.85,2.44,0.84,29.0,72,1.44,4,31,8,0,166.0,166.0,-1.0,165.66666666666666,165.0
Islamabad,2026-08-31 05:00:00+00:00,165,83.56,138.77,499.61,5.36,99.44,4.52,2.25,0.68,30.3,67,1.61,5,31,8,0,165.0,166.0,0.0,165.33333333333334,170.0
Islamabad,2026-08-31 06:00:00+00:00,170,91.61,149.53,485.65,3.71,123.08,4.9,2.16,0.43,31.2,63,1.25,6,31,8,0,165.0,165.0,5.0,166.66666666666666,167.0
Islamabad,2026-08-31 07:00:00+00:00,167,86.54,162.76,401.04,2.97,128.08,4.92,1.86,0.31,32.2,60,1.33,7,31,8,0,170.0,165.0,-3.0,167.33333333333334,165.0
Islamabad,2026-08-31 08:00:00+00:00,165,82.16,167.28,363.79,3.89,126.47,4.55,2.17,0.32,32.6,58,2.29,8,31,8,0,167.0,170.0,-2.0,167.33333333333334,164.0
Islamabad,2026-08-31 09:00:00+00:00,164,81.38,168.06,369.12,5.61,126.66,4.52,2.76,0.28,30.0,70,1.1,9,31,8,0,165.0,167.0,-1.0,165.33333333333334,165.0
Karachi,2026-08-01 13:00:00+00:00,80,25.97,115.71,68.72,0.13,35.31,0.67,0.0,0.0,30.1,75,3.84,13,1,8,5,79.0,79.0,1.0,79.33333333333333,81.0
Karachi,2026-08-01 14:00:00+00:00,81,26.4,117.67,68.51,0.14,34.97,0.67,0.0,0.0,29.5,78,3.34,14,1,8,5,80.0,79.0,1.0,80.0,82.0
Karachi,2026-08-01 15:00:00+00:00,82,26.86,120.13,68.18,0.14,34.39,0.67,0.0,0.0,29.2,79,3.3,15,1,8,5,81.0,80.0,1.0,81.0,83.0
Karachi,2026-08-01 16:00:00+00:00,83,27.19,122.8,67.94,0.14,33.98,0.67,0.0,0.0,29.0,80,3.2,16,1,8,5,82.0,81.0,1.0,82.0,83.0
